ISO_3_CODE,COUNTRYNAME,WHO_REGION,YEAR,VACCINECODE,VACCINE_DESCRIPTION,SCHEDULEROUNDS,TARGETPOP,TARGETPOP_DESCRIPTION,GEOAREA,AGEADMINISTERED,SOURCECOMMENT
IRL,Ireland,EURO,2023.0,HEPB_ADULT,Adult Hepatitis B vaccine,1.0,RISKGROUPS,Risk group(s),NATIONAL,1st contact,Risk groups
IRL,Ireland,EURO,2023.0,HEPB_ADULT,Adult Hepatitis B vaccine,2.0,RISKGROUPS,Risk group(s),NATIONAL,+M1,Risk groups
IRL,Ireland,EURO,2023.0,HEPB_ADULT,Adult Hepatitis B vaccine,3.0,RISKGROUPS,Risk group(s),NATIONAL,+M5,Risk groups
IRL,Ireland,EURO,2023.0,HEPB_PEDIATRIC,Pediatric Hepatitis B vaccine,1.0,RISKGROUPS,Risk group(s),NATIONAL,1st contact,Risk groups
IRL,Ireland,EURO,2023.0,HEPB_PEDIATRIC,Pediatric Hepatitis B vaccine,2.0,RISKGROUPS,Risk group(s),NATIONAL,+M1,Risk groups
IRL,Ireland,EURO,2023.0,HEPB_PEDIATRIC,Pediatric Hepatitis B vaccine,3.0,RISKGROUPS,Risk group(s),NATIONAL,+M5,Risk groups
IRL,Ireland,EURO,2023.0,HPV9,HPV-9 (Human Papilloma Virus 9-valent) vaccine,1.0,BOTH,HPV administered to females and males,NATIONAL,Y12,"From 2019, switched to HPV9 and to females and males in first year of secondary school.  Since November 2022 a single dose of HPV vaccine is recommended in Ireland for those aged 9-24 years who are immunocompetent as there is now sufficient evidence that there is no significant difference in vaccine effectiveness between those aged nine to 24 years of age who are immunocompetent who receive one, two, or three vaccine doses."
IRL,Ireland,EURO,2023.0,PPV23,PPV-23 (Pneumococcal polysaccharide 23 valent) vaccine,1.0,ADULTS,Adults,NATIONAL,>=Y65,and child risk groups >2 years and adult risk groups
IRL,Ireland,EURO,2023.0,PPV23,PPV-23 (Pneumococcal polysaccharide 23 valent) vaccine,1.0,RISKGROUPS,Risk group(s),NATIONAL,>=Y2,Child risk groups >2 years and adult risk groups
IRN,Iran (Islamic Republic of),EMRO,2023.0,DT,"DT (Tetanus toxoid and diphtheria, children's dose) vaccine",1.0,RISKGROUPS,Risk group(s),NATIONAL,M2,children with contraindication of pertussis vaccine
IRN,Iran (Islamic Republic of),EMRO,2023.0,DT,"DT (Tetanus toxoid and diphtheria, children's dose) vaccine",2.0,RISKGROUPS,Risk group(s),NATIONAL,M4,children with contraindication of pertussis vaccine
IRN,Iran (Islamic Republic of),EMRO,2023.0,DT,"DT (Tetanus toxoid and diphtheria, children's dose) vaccine",3.0,RISKGROUPS,Risk group(s),NATIONAL,M6,children with contraindication of pertussis vaccine
IRN,Iran (Islamic Republic of),EMRO,2023.0,DT,"DT (Tetanus toxoid and diphtheria, children's dose) vaccine",5.0,RISKGROUPS,Risk group(s),NATIONAL,M18,children with contraindication of pertussis vaccine
IRN,Iran (Islamic Republic of),EMRO,2023.0,DT,"DT (Tetanus toxoid and diphtheria, children's dose) vaccine",6.0,RISKGROUPS,Risk group(s),NATIONAL,Y6,children with contraindication of pertussis vaccine
IRN,Iran (Islamic Republic of),EMRO,2023.0,HEPB_PEDIATRIC,Pediatric Hepatitis B vaccine,2.0,RISKGROUPS,Risk group(s),NATIONAL,M2,doses at 2 and 6 months for children with contraindication of pertussis vaccine
IRN,Iran (Islamic Republic of),EMRO,2023.0,HEPB_PEDIATRIC,Pediatric Hepatitis B vaccine,3.0,RISKGROUPS,Risk group(s),NATIONAL,M6,doses at 2 and 6 months for children with contraindication of pertussis vaccine
IRN,Iran (Islamic Republic of),EMRO,2023.0,HIB,Hib (Haemophilus influenzae type B) vaccine,1.0,RISKGROUPS,Risk group(s),NATIONAL,M2,children with contraindication of pertussis vaccine
IRN,Iran (Islamic Republic of),EMRO,2023.0,HIB,Hib (Haemophilus influenzae type B) vaccine,2.0,RISKGROUPS,Risk group(s),NATIONAL,M4,children with contraindication of pertussis vaccine
IRN,Iran (Islamic Republic of),EMRO,2023.0,HIB,Hib (Haemophilus influenzae type B) vaccine,3.0,RISKGROUPS,Risk group(s),NATIONAL,M6,children with contraindication of pertussis vaccine
IRN,Iran (Islamic Republic of),EMRO,2023.0,HPV2,HPV-2 (Human Papilloma Virus 2-valent) vaccine,2.0,RISKGROUPS,Risk group(s),NATIONAL,<Y25,"No specific target group, however this vaccine is distributed by the private sector"
IRN,Iran (Islamic Republic of),EMRO,2023.0,HPV2,HPV-2 (Human Papilloma Virus 2-valent) vaccine,1.0,RISKGROUPS,Risk group(s),NATIONAL,<Y25,"No specific target group, however this vaccine is distributed by the private sector"
IRN,Iran (Islamic Republic of),EMRO,2023.0,HPV4,HPV-4 (Human Papilloma Virus 4-valent) vaccine,1.0,RISKGROUPS,Risk group(s),NATIONAL,<Y25,No specific target group however this vaccine is distributed by the private sector
IRN,Iran (Islamic Republic of),EMRO,2023.0,HPV4,HPV-4 (Human Papilloma Virus 4-valent) vaccine,2.0,RISKGROUPS,Risk group(s),NATIONAL,<Y25,No specific target group however this vaccine is distributed by the private sector
IRN,Iran (Islamic Republic of),EMRO,2023.0,TD_S,Td (Tetanus toxoid and diphtheria for older children and adults) vaccine,2.0,ADULTS,Adults,NATIONAL,Y25,The booster dose of Td vaccine is recommended at 15 Y/O and repeated every 10 years later
IRN,Iran (Islamic Republic of),EMRO,2023.0,TD_S,Td (Tetanus toxoid and diphtheria for older children and adults) vaccine,3.0,ADULTS,Adults,NATIONAL,+Y10,The booster dose of Td vaccine is recommended at 15 Y/O and repeated every 10 years later
IRN,Iran (Islamic Republic of),EMRO,2023.0,TD_S,Td (Tetanus toxoid and diphtheria for older children and adults) vaccine,1.0,B_ADO_W,General/routine,NATIONAL,Y15,Recommended at 15 Y/O and repeated every 10 years later
IRQ,Iraq,EMRO,2023.0,INFLUENZA_ADULT,Adult seasonal influenza vaccine,1.0,ADULTS,Adults,NATIONAL,>Y18,and older persons >60 years
ISL,Iceland,EURO,2023.0,HPV9,HPV-9 (Human Papilloma Virus 9-valent) vaccine,1.0,BOTH,HPV administered to females and males,NATIONAL,Y12,Gender neutral and switch to HPV9 from birth cohort 2011
ISL,Iceland,EURO,2023.0,HPV9,HPV-9 (Human Papilloma Virus 9-valent) vaccine,2.0,BOTH,HPV administered to females and males,NATIONAL,+M6,Gender neutral and switch to HPV9 from birth cohort 2011
ISR,Israel,EURO,2022.0,DT,"DT (Tetanus toxoid and diphtheria, children's dose) vaccine",1.0,RISKGROUPS,Risk group(s),NATIONAL,M2,if pertussis contraindicated
ISR,Israel,EURO,2022.0,DT,"DT (Tetanus toxoid and diphtheria, children's dose) vaccine",2.0,RISKGROUPS,Risk group(s),NATIONAL,M4,if pertussis contraindicated
ISR,Israel,EURO,2022.0,DT,"DT (Tetanus toxoid and diphtheria, children's dose) vaccine",3.0,RISKGROUPS,Risk group(s),NATIONAL,M6,if pertussis contraindicated
ISR,Israel,EURO,2022.0,DT,"DT (Tetanus toxoid and diphtheria, children's dose) vaccine",4.0,RISKGROUPS,Risk group(s),NATIONAL,M12,if pertussis contraindicated
ISR,Israel,EURO,2022.0,HPV9,HPV-9 (Human Papilloma Virus 9-valent) vaccine,1.0,BOTH,HPV administered to females and males,NATIONAL,Y13,females and males
ISR,Israel,EURO,2022.0,HPV9,HPV-9 (Human Papilloma Virus 9-valent) vaccine,2.0,BOTH,HPV administered to females and males,NATIONAL,+M6,females and males
ISR,Israel,EURO,2022.0,INFLUENZA_ADULT,Adult seasonal influenza vaccine,1.0,ADULTS,Adults,NATIONAL,>Y18,and older persons 65+
ISR,Israel,EURO,2022.0,PCV13,PCV-13 (Pneumococcal conjugate vaccine 13-valent) vaccine,3.0,RISKGROUPS,Risk group(s),NATIONAL,M6,"M2, M4, M6, M12 for risk groups"
ISR,Israel,EURO,2022.0,TD_S,Td (Tetanus toxoid and diphtheria for older children and adults) vaccine,1.0,RISKGROUPS,Risk group(s),NATIONAL,1st contact,"Wound management, +Y5 if the wound is deep"
ISR,Israel,EURO,2022.0,TD_S,Td (Tetanus toxoid and diphtheria for older children and adults) vaccine,2.0,RISKGROUPS,Risk group(s),NATIONAL,+Y5,"Wound management, +Y5 if the wound is deep"
ISR,Israel,EURO,2022.0,TDAP_S,"Tdap (Tetanus, diphtheria for older children and adults and acellular pertussis) vaccine",6.0,B_ADO_W,General/routine,NATIONAL,Y13,Booster dose in school children
ISR,Israel,EURO,2022.0,TDAP_S_IPV,"Tdap-IPV (Tetanus, diphtheria for older children and adults, acellular pertussis and IPV) vaccine",5.0,B_CHILD_W,General/routine,NATIONAL,Y7,Booster dose in school children
ISR,Israel,EURO,2022.0,ZOSTER,Shingles (Herpes zoster for older adults) vaccine,1.0,ADULTS,Adults,NATIONAL,>=Y60,>=Y60 all population + >=18 for risk group
ISR,Israel,EURO,2022.0,ZOSTER,Shingles (Herpes zoster for older adults) vaccine,1.0,RISKGROUPS,Risk group(s),NATIONAL,>=Y18,>=Y60 all population + >=18 for risk group
ITA,Italy,EURO,2023.0,HPV9,HPV-9 (Human Papilloma Virus 9-valent) vaccine,1.0,BOTH,HPV administered to females and males,NATIONAL,Y11,"females and males x2 doses, and MSM x3 doses"
ITA,Italy,EURO,2023.0,HPV9,HPV-9 (Human Papilloma Virus 9-valent) vaccine,2.0,BOTH,HPV administered to females and males,NATIONAL,+M6,"females and males x2 doses, and MSM x3 doses"
ITA,Italy,EURO,2023.0,TDAP_S,"Tdap (Tetanus, diphtheria for older children and adults and acellular pertussis) vaccine",1.0,ADULTS,Adults,NATIONAL,1st contact,Every 10 years
ITA,Italy,EURO,2023.0,TDAP_S,"Tdap (Tetanus, diphtheria for older children and adults and acellular pertussis) vaccine",2.0,ADULTS,Adults,NATIONAL,+Y10,Every 10 years
ITA,Italy,EURO,2023.0,TDAP_S,"Tdap (Tetanus, diphtheria for older children and adults and acellular pertussis) vaccine",3.0,ADULTS,Adults,NATIONAL,+Y10,Every 10 years
ITA,Italy,EURO,2023.0,TDAP_S,"Tdap (Tetanus, diphtheria for older children and adults and acellular pertussis) vaccine",4.0,ADULTS,Adults,NATIONAL,+Y10,Every 10 years
ITA,Italy,EURO,2023.0,TDAP_S,"Tdap (Tetanus, diphtheria for older children and adults and acellular pertussis) vaccine",5.0,ADULTS,Adults,NATIONAL,+Y10,Every 10 years
ITA,Italy,EURO,2023.0,TDAP_S,"Tdap (Tetanus, diphtheria for older children and adults and acellular pertussis) vaccine",6.0,ADULTS,Adults,NATIONAL,+Y10,Every 10 years
JAM,Jamaica,AMRO,2023.0,DT,"DT (Tetanus toxoid and diphtheria, children's dose) vaccine",1.0,RISKGROUPS,Risk group(s),NATIONAL,W6,Children <7Y with pertussis contraindication
JAM,Jamaica,AMRO,2023.0,DT,"DT (Tetanus toxoid and diphtheria, children's dose) vaccine",2.0,RISKGROUPS,Risk group(s),NATIONAL,M3,Children <7Y with pertussis contraindication
JAM,Jamaica,AMRO,2023.0,DT,"DT (Tetanus toxoid and diphtheria, children's dose) vaccine",3.0,RISKGROUPS,Risk group(s),NATIONAL,M6,Children <7Y with pertussis contraindication
JAM,Jamaica,AMRO,2023.0,DT,"DT (Tetanus toxoid and diphtheria, children's dose) vaccine",4.0,RISKGROUPS,Risk group(s),NATIONAL,M18,Children <7Y with pertussis contraindication
JAM,Jamaica,AMRO,2023.0,DT,"DT (Tetanus toxoid and diphtheria, children's dose) vaccine",5.0,RISKGROUPS,Risk group(s),NATIONAL,Y4-Y6,Children <7Y with pertussis contraindication
JAM,Jamaica,AMRO,2023.0,DTWP,DTwP (Whole cell) vaccine,4.0,B_2YL_W,General/routine,NATIONAL,M18,Children <7 yrs
JAM,Jamaica,AMRO,2023.0,DTWP,DTwP (Whole cell) vaccine,5.0,B_CHILD_W,General/routine,NATIONAL,Y4-Y6,Children <7 yrs
JAM,Jamaica,AMRO,2023.0,HEPB_ADULT,Adult Hepatitis B vaccine,1.0,HW,Health workers,NATIONAL,1st contact,HCWs
JAM,Jamaica,AMRO,2023.0,HEPB_ADULT,Adult Hepatitis B vaccine,2.0,HW,Health workers,NATIONAL,+W4,HCWs
JAM,Jamaica,AMRO,2023.0,HEPB_ADULT,Adult Hepatitis B vaccine,3.0,HW,Health workers,NATIONAL,+M6,HCWs
JAM,Jamaica,AMRO,2023.0,HEPB_ADULT,Adult Hepatitis B vaccine,3.0,RISKGROUPS,Risk group(s),NATIONAL,+M6,Contacts of HepB positive cases
JAM,Jamaica,AMRO,2023.0,HEPB_ADULT,Adult Hepatitis B vaccine,2.0,RISKGROUPS,Risk group(s),NATIONAL,+W4,Contacts of HepB positive cases
JAM,Jamaica,AMRO,2023.0,HEPB_ADULT,Adult Hepatitis B vaccine,1.0,RISKGROUPS,Risk group(s),NATIONAL,1st contact,Contacts of HepB positive cases
JAM,Jamaica,AMRO,2023.0,HEPB_PEDIATRIC,Pediatric Hepatitis B vaccine,2.0,RISKGROUPS,Risk group(s),NATIONAL,M3,Children <1 year who are not eligible to receive the pentavalent vaccine with whole cell pertussis
JAM,Jamaica,AMRO,2023.0,HEPB_PEDIATRIC,Pediatric Hepatitis B vaccine,3.0,RISKGROUPS,Risk group(s),NATIONAL,M6,Children <1 year who are not eligible to receive the pentavalent vaccine with whole cell pertussis
JAM,Jamaica,AMRO,2023.0,HEPB_PEDIATRIC,Pediatric Hepatitis B vaccine,1.0,RISKGROUPS,Risk group(s),NATIONAL,W6,Children <1 year who are not eligible to receive the pentavalent vaccine with whole cell pertussis
JAM,Jamaica,AMRO,2023.0,HIB,Hib (Haemophilus influenzae type B) vaccine,1.0,RISKGROUPS,Risk group(s),NATIONAL,W6,Children <1 year who are not eligible to receive the pentavalent vaccine with whole cell pertussis
JAM,Jamaica,AMRO,2023.0,HIB,Hib (Haemophilus influenzae type B) vaccine,2.0,RISKGROUPS,Risk group(s),NATIONAL,M3,Children <1 year who are not eligible to receive the pentavalent vaccine with whole cell pertussis
JAM,Jamaica,AMRO,2023.0,HIB,Hib (Haemophilus influenzae type B) vaccine,3.0,RISKGROUPS,Risk group(s),NATIONAL,M6,Children <1 year who are not eligible to receive the pentavalent vaccine with whole cell pertussis
JAM,Jamaica,AMRO,2023.0,HPV4,HPV-4 (Human Papilloma Virus 4-valent) vaccine,1.0,BOTH,HPV administered to females and males,NATIONAL,Y11-Y12,"Females 9-26 years, Males 9-14 years (Main target is secondary school entry (grade 7) which is children Y11-12)"
JAM,Jamaica,AMRO,2023.0,HPV4,HPV-4 (Human Papilloma Virus 4-valent) vaccine,2.0,BOTH,HPV administered to females and males,NATIONAL,+M6,"Females 9-26 years, Males 9-14 years (Main target is secondary school entry (grade 7) which is children Y11-12)"
JAM,Jamaica,AMRO,2023.0,HPV4,HPV-4 (Human Papilloma Virus 4-valent) vaccine,1.0,RISKGROUPS,Risk group(s),NATIONAL,1st contact,Persons who are immunocompromised receive the 2nd dose at +M1 and the 3rd dose at +M6
JAM,Jamaica,AMRO,2023.0,HPV4,HPV-4 (Human Papilloma Virus 4-valent) vaccine,2.0,RISKGROUPS,Risk group(s),NATIONAL,+M1,Persons who are immunocompromised receive the 2nd dose at +M1 and the 3rd dose at +M6
JAM,Jamaica,AMRO,2023.0,HPV4,HPV-4 (Human Papilloma Virus 4-valent) vaccine,3.0,RISKGROUPS,Risk group(s),NATIONAL,+M6,Persons who are immunocompromised receive the 2nd dose at +M1 and the 3rd dose at +M6
JAM,Jamaica,AMRO,2023.0,PCV13,PCV-13 (Pneumococcal conjugate vaccine 13-valent) vaccine,1.0,RISKGROUPS,Risk group(s),NATIONAL,W6,Persons with Downs Syndrome and Sickle Cell Disease
JAM,Jamaica,AMRO,2023.0,PCV13,PCV-13 (Pneumococcal conjugate vaccine 13-valent) vaccine,2.0,RISKGROUPS,Risk group(s),NATIONAL,M3,Persons with Downs Syndrome and Sickle Cell Disease
JAM,Jamaica,AMRO,2023.0,PCV13,PCV-13 (Pneumococcal conjugate vaccine 13-valent) vaccine,3.0,RISKGROUPS,Risk group(s),NATIONAL,M6,Persons with Downs Syndrome and Sickle Cell Disease
JAM,Jamaica,AMRO,2023.0,PCV13,PCV-13 (Pneumococcal conjugate vaccine 13-valent) vaccine,4.0,RISKGROUPS,Risk group(s),NATIONAL,M15,Persons with Downs Syndrome and Sickle Cell Disease
JAM,Jamaica,AMRO,2023.0,PPV23,PPV-23 (Pneumococcal polysaccharide 23 valent) vaccine,1.0,RISKGROUPS,Risk group(s),NATIONAL,Y4,Persons with Sickle Cell Disease
JAM,Jamaica,AMRO,2023.0,TD_S,Td (Tetanus toxoid and diphtheria for older children and adults) vaccine,1.0,ADULTS,Adults,NATIONAL,1st contact,"pregnant women and adults, 10 year booster given to risk groups"
JAM,Jamaica,AMRO,2023.0,TD_S,Td (Tetanus toxoid and diphtheria for older children and adults) vaccine,2.0,ADULTS,Adults,NATIONAL,+M1,"pregnant women and adults, 10 year booster given to risk groups"
JAM,Jamaica,AMRO,2023.0,TD_S,Td (Tetanus toxoid and diphtheria for older children and adults) vaccine,3.0,ADULTS,Adults,NATIONAL,+M6,"pregnant women and adults, 10 year booster given to risk groups"
JAM,Jamaica,AMRO,2023.0,TD_S,Td (Tetanus toxoid and diphtheria for older children and adults) vaccine,4.0,ADULTS,Adults,NATIONAL,+Y1,"pregnant women and adults, 10 year booster given to risk groups"
JAM,Jamaica,AMRO,2023.0,TD_S,Td (Tetanus toxoid and diphtheria for older children and adults) vaccine,5.0,ADULTS,Adults,NATIONAL,+Y1,"pregnant women and adults, 10 year booster given to risk groups"
JAM,Jamaica,AMRO,2023.0,TD_S,Td (Tetanus toxoid and diphtheria for older children and adults) vaccine,6.0,B_ADO_W,General/routine,NATIONAL,Y11-Y12,Routine
JAM,Jamaica,AMRO,2023.0,TD_S,Td (Tetanus toxoid and diphtheria for older children and adults) vaccine,2.0,PW,Pregnant women,NATIONAL,+M1,"pregnant women and adults, 10 year booster given to risk groups"
JAM,Jamaica,AMRO,2023.0,TD_S,Td (Tetanus toxoid and diphtheria for older children and adults) vaccine,1.0,PW,Pregnant women,NATIONAL,1st contact,"pregnant women and adults, 10 year booster given to risk groups"
JAM,Jamaica,AMRO,2023.0,TD_S,Td (Tetanus toxoid and diphtheria for older children and adults) vaccine,5.0,PW,Pregnant women,NATIONAL,+Y1,"pregnant women and adults, 10 year booster given to risk groups"
JAM,Jamaica,AMRO,2023.0,TD_S,Td (Tetanus toxoid and diphtheria for older children and adults) vaccine,4.0,PW,Pregnant women,NATIONAL,+Y1,"pregnant women and adults, 10 year booster given to risk groups"
JAM,Jamaica,AMRO,2023.0,TD_S,Td (Tetanus toxoid and diphtheria for older children and adults) vaccine,3.0,PW,Pregnant women,NATIONAL,+M6,"pregnant women and adults, 10 year booster given to risk groups"
JAM,Jamaica,AMRO,2023.0,TD_S,Td (Tetanus toxoid and diphtheria for older children and adults) vaccine,6.0,RISKGROUPS,Risk group(s),NATIONAL,+Y10,"pregnant women and adults, 10 year booster given to risk groups"
JAM,Jamaica,AMRO,2023.0,YF,YF (Yellow fever) vaccine,1.0,TRAVELLERS,Travellers,NATIONAL,>M12,Travellers to endemic countries
JOR,Jordan,EMRO,2023.0,HEPB_ADULT,Adult Hepatitis B vaccine,2.0,HW,Health workers,NATIONAL,+M1,Healthcare workers before clinical work
JOR,Jordan,EMRO,2023.0,HEPB_ADULT,Adult Hepatitis B vaccine,3.0,HW,Health workers,NATIONAL,+M6,Healthcare workers before clinical work
JOR,Jordan,EMRO,2023.0,HEPB_ADULT,Adult Hepatitis B vaccine,1.0,HW,Health workers,NATIONAL,1st contact,Healthcare workers before clinical work
JOR,Jordan,EMRO,2023.0,INFLUENZA_ADULT,Adult seasonal influenza vaccine,1.0,ADULTS,Adults,NATIONAL,>Y18,and older persons
JOR,Jordan,EMRO,2023.0,TT,TT (Tetanus toxoid) vaccine,1.0,PW,Pregnant women,NATIONAL,1st contact,pregnant women
JOR,Jordan,EMRO,2023.0,TT,TT (Tetanus toxoid) vaccine,2.0,PW,Pregnant women,NATIONAL,+M1,pregnant women
JOR,Jordan,EMRO,2023.0,TT,TT (Tetanus toxoid) vaccine,3.0,PW,Pregnant women,NATIONAL,+M6,pregnant women
JOR,Jordan,EMRO,2023.0,TT,TT (Tetanus toxoid) vaccine,4.0,PW,Pregnant women,NATIONAL,+Y1,pregnant women
JOR,Jordan,EMRO,2023.0,TT,TT (Tetanus toxoid) vaccine,5.0,PW,Pregnant women,NATIONAL,+Y1,pregnant women
KAZ,Kazakhstan,EURO,2023.0,INFLUENZA_ADULT,Adult seasonal influenza vaccine,1.0,ADULTS,Adults,NATIONAL,>Y18,and older persons
KEN,Kenya,AFRO,2023.0,HPV4,HPV-4 (Human Papilloma Virus 4-valent) vaccine,1.0,FEMALE,HPV for females only,NATIONAL,Y10-Y14,from October 2019; females
KEN,Kenya,AFRO,2023.0,HPV4,HPV-4 (Human Papilloma Virus 4-valent) vaccine,2.0,FEMALE,HPV for females only,NATIONAL,+M6,from October 2019; females
KEN,Kenya,AFRO,2023.0,INFLUENZA_ADULT,Adult seasonal influenza vaccine,1.0,ADULTS,Adults,NATIONAL,>Y18,and older persons
KEN,Kenya,AFRO,2023.0,TD_S,Td (Tetanus toxoid and diphtheria for older children and adults) vaccine,1.0,PW,Pregnant women,NATIONAL,1st contact,Pregnant women
KEN,Kenya,AFRO,2023.0,TD_S,Td (Tetanus toxoid and diphtheria for older children and adults) vaccine,2.0,PW,Pregnant women,NATIONAL,+M1,Pregnant women
KEN,Kenya,AFRO,2023.0,TD_S,Td (Tetanus toxoid and diphtheria for older children and adults) vaccine,3.0,PW,Pregnant women,NATIONAL,+M6,Pregnant women
KEN,Kenya,AFRO,2023.0,TD_S,Td (Tetanus toxoid and diphtheria for older children and adults) vaccine,4.0,PW,Pregnant women,NATIONAL,+Y1,Pregnant women
KEN,Kenya,AFRO,2023.0,TD_S,Td (Tetanus toxoid and diphtheria for older children and adults) vaccine,5.0,PW,Pregnant women,NATIONAL,+Y1,Pregnant women
KGZ,Kyrgyzstan,EURO,2023.0,HPV4,HPV-4 (Human Papilloma Virus 4-valent) vaccine,1.0,FEMALE,HPV for females only,NATIONAL,Y11,11 лет
KGZ,Kyrgyzstan,EURO,2023.0,HPV4,HPV-4 (Human Papilloma Virus 4-valent) vaccine,2.0,FEMALE,HPV for females only,NATIONAL,Y11,11 лет
KHM,Cambodia,WPRO,2023.0,HPV2,HPV-2 (Human Papilloma Virus 2-valent) vaccine,1.0,FEMALE,HPV for females only,NATIONAL,Y9,9y
KHM,Cambodia,WPRO,2023.0,MR,MR (Measles and rubella) vaccine,1.0,RISKGROUPS,Risk group(s),NATIONAL,M6,For responding to outbreaks temporarily
KHM,Cambodia,WPRO,2023.0,TD_S,Td (Tetanus toxoid and diphtheria for older children and adults) vaccine,1.0,PW,Pregnant women,NATIONAL,1st contact,Pregnant women
KHM,Cambodia,WPRO,2023.0,TD_S,Td (Tetanus toxoid and diphtheria for older children and adults) vaccine,2.0,PW,Pregnant women,NATIONAL,+M1,Pregnant women
KHM,Cambodia,WPRO,2023.0,TD_S,Td (Tetanus toxoid and diphtheria for older children and adults) vaccine,3.0,PW,Pregnant women,NATIONAL,+M6,Pregnant women
KHM,Cambodia,WPRO,2023.0,TD_S,Td (Tetanus toxoid and diphtheria for older children and adults) vaccine,4.0,PW,Pregnant women,NATIONAL,+Y1,Pregnant women
KHM,Cambodia,WPRO,2023.0,TD_S,Td (Tetanus toxoid and diphtheria for older children and adults) vaccine,5.0,PW,Pregnant women,NATIONAL,+Y1,Pregnant women
KIR,Kiribati,WPRO,2023.0,HPV4,HPV-4 (Human Papilloma Virus 4-valent) vaccine,1.0,FEMALE,HPV for females only,NATIONAL,Y9,Female
KIR,Kiribati,WPRO,2023.0,TD_S,Td (Tetanus toxoid and diphtheria for older children and adults) vaccine,1.0,ADULTS,Adults,NATIONAL,1st contact,15 years and above womens
KIR,Kiribati,WPRO,2023.0,TD_S,Td (Tetanus toxoid and diphtheria for older children and adults) vaccine,2.0,ADULTS,Adults,NATIONAL,+W4,15 years and above womens
KIR,Kiribati,WPRO,2023.0,TD_S,Td (Tetanus toxoid and diphtheria for older children and adults) vaccine,3.0,ADULTS,Adults,NATIONAL,+M6,15 years and above womens
KIR,Kiribati,WPRO,2023.0,TD_S,Td (Tetanus toxoid and diphtheria for older children and adults) vaccine,4.0,ADULTS,Adults,NATIONAL,+Y1,15 years and above womens
KIR,Kiribati,WPRO,2023.0,TD_S,Td (Tetanus toxoid and diphtheria for older children and adults) vaccine,5.0,ADULTS,Adults,NATIONAL,+Y1,15 years and above womens
KNA,Saint Kitts and Nevis,AMRO,2023.0,HPV4,HPV-4 (Human Papilloma Virus 4-valent) vaccine,1.0,BOTH,HPV administered to females and males,NATIONAL,Y11,Given to boys and girls in grade 6 (Primary school) at 1st dose and 2nd dose six months later
KOR,Republic of Korea,WPRO,2023.0,HFRS,Hemorrhagic fever with renal syndrome vaccine,1.0,RISKGROUPS,Risk group(s),NATIONAL,1st contact,high risk groups
KOR,Republic of Korea,WPRO,2023.0,HFRS,Hemorrhagic fever with renal syndrome vaccine,2.0,RISKGROUPS,Risk group(s),NATIONAL,+M1,high risk groups
KOR,Republic of Korea,WPRO,2023.0,HFRS,Hemorrhagic fever with renal syndrome vaccine,3.0,RISKGROUPS,Risk group(s),NATIONAL,+M12,high risk groups
KOR,Republic of Korea,WPRO,2023.0,HPV4,HPV-4 (Human Papilloma Virus 4-valent) vaccine,1.0,FEMALE,HPV for females only,NATIONAL,Y12,females
KOR,Republic of Korea,WPRO,2023.0,HPV4,HPV-4 (Human Papilloma Virus 4-valent) vaccine,2.0,FEMALE,HPV for females only,NATIONAL,+M6,females
KOR,Republic of Korea,WPRO,2023.0,MPOX,Mpox (monkeypox) vaccine,1.0,RISKGROUPS,Risk group(s),NATIONAL,>=Y18,"High risk groups (they are not managed by vaccination rate just check the number of vaccination, unknown denominator)"
KOR,Republic of Korea,WPRO,2023.0,MPOX,Mpox (monkeypox) vaccine,2.0,RISKGROUPS,Risk group(s),NATIONAL,>=Y18,"High risk groups (they are not managed by vaccination rate just check the number of vaccination, unknown denominator)"
KOR,Republic of Korea,WPRO,2023.0,PPV23,PPV-23 (Pneumococcal polysaccharide 23 valent) vaccine,1.0,ADULTS,Adults,NATIONAL,>=Y65,Adults and risk groups less than 65 years upon 1st contact and +5 months
KOR,Republic of Korea,WPRO,2023.0,PPV23,PPV-23 (Pneumococcal polysaccharide 23 valent) vaccine,1.0,RISKGROUPS,Risk group(s),NATIONAL,1st contact,Adults and risk groups less than 65 years upon 1st contact and +5 months
KOR,Republic of Korea,WPRO,2023.0,PPV23,PPV-23 (Pneumococcal polysaccharide 23 valent) vaccine,2.0,RISKGROUPS,Risk group(s),NATIONAL,+Y5,Adults and risk groups less than 65 years upon 1st contact and +5 months
KOR,Republic of Korea,WPRO,2023.0,TYPHOID_PS,Typhoid polysaccharide vaccine,1.0,RISKGROUPS,Risk group(s),NATIONAL,1st contact,high risk groups only
KWT,Kuwait,EMRO,2023.0,HPV9,HPV-9 (Human Papilloma Virus 9-valent) vaccine,1.0,RISKGROUPS,Risk group(s),NATIONAL,Y9-Y45,Y9-Y45 males and females
KWT,Kuwait,EMRO,2023.0,INFLUENZA_ADULT,Adult seasonal influenza vaccine,1.0,ADULTS,Adults,NATIONAL,>Y18,and older persons at 65
LAO,Lao People's Democratic Republic,WPRO,2023.0,HPV4,HPV-4 (Human Papilloma Virus 4-valent) vaccine,1.0,FEMALE,HPV for females only,NATIONAL,Y10,from March 2020; females
LAO,Lao People's Democratic Republic,WPRO,2023.0,HPV4,HPV-4 (Human Papilloma Virus 4-valent) vaccine,2.0,FEMALE,HPV for females only,NATIONAL,Y11-Y15,from March 2020; females
